"Date","Open","High","Low","Close"
"05 Feb 2021","-","-","-","1930.48"
"04 Feb 2021","-","-","-","1930.31"
"03 Feb 2021","-","-","-","1930.14"
"02 Feb 2021","-","-","-","1929.97"
"01 Feb 2021","-","-","-","1929.80"
"29 Jan 2021","-","-","-","1929.29"
"28 Jan 2021","-","-","-","1929.12"
"27 Jan 2021","-","-","-","1928.95"
"25 Jan 2021","-","-","-","1928.61"
"22 Jan 2021","-","-","-","1928.10"
"21 Jan 2021","-","-","-","1927.93"
"20 Jan 2021","-","-","-","1927.76"
"19 Jan 2021","-","-","-","1927.59"
"18 Jan 2021","-","-","-","1927.42"
"15 Jan 2021","-","-","-","1926.91"
"14 Jan 2021","-","-","-","1926.74"
"13 Jan 2021","-","-","-","1926.58"
"12 Jan 2021","-","-","-","1926.43"
"11 Jan 2021","-","-","-","1926.26"
"08 Jan 2021","-","-","-","1925.75"
"07 Jan 2021","-","-","-","1925.58"
"06 Jan 2021","-","-","-","1925.41"
"05 Jan 2021","-","-","-","1925.25"
"04 Jan 2021","-","-","-","1925.09"
"01 Jan 2021","-","-","-","1924.66"
"31 Dec 2020","-","-","-","1924.52"
"30 Dec 2020","-","-","-","1924.38"
"29 Dec 2020","-","-","-","1924.22"
"28 Dec 2020","-","-","-","1924.06"
"24 Dec 2020","-","-","-","1923.39"
"23 Dec 2020","-","-","-","1923.23"
"22 Dec 2020","-","-","-","1923.05"
"21 Dec 2020","-","-","-","1922.88"
"18 Dec 2020","-","-","-","1922.37"
"17 Dec 2020","-","-","-","1922.20"
"16 Dec 2020","-","-","-","1922.03"
"15 Dec 2020","-","-","-","1921.87"
"14 Dec 2020","-","-","-","1921.70"
"11 Dec 2020","-","-","-","1921.22"
"10 Dec 2020","-","-","-","1921.05"
"09 Dec 2020","-","-","-","1920.89"
"08 Dec 2020","-","-","-","1920.72"
"07 Dec 2020","-","-","-","1920.55"
"04 Dec 2020","-","-","-","1920.08"
"03 Dec 2020","-","-","-","1919.92"
"02 Dec 2020","-","-","-","1919.76"
"01 Dec 2020","-","-","-","1919.61"
"27 Nov 2020","-","-","-","1919.00"
"26 Nov 2020","-","-","-","1918.85"
"25 Nov 2020","-","-","-","1918.71"
"24 Nov 2020","-","-","-","1918.57"
"23 Nov 2020","-","-","-","1918.42"
"20 Nov 2020","-","-","-","1917.98"
"19 Nov 2020","-","-","-","1917.84"
"18 Nov 2020","-","-","-","1917.70"
"17 Nov 2020","-","-","-","1917.56"
"14 Nov 2020","-","-","-","1917.14"
"13 Nov 2020","-","-","-","1917.00"
"12 Nov 2020","-","-","-","1916.87"
"11 Nov 2020","-","-","-","1916.73"
"10 Nov 2020","-","-","-","1916.57"
"09 Nov 2020","-","-","-","1916.42"
"06 Nov 2020","-","-","-","1915.95"
"05 Nov 2020","-","-","-","1915.79"
"04 Nov 2020","-","-","-","1915.64"
"03 Nov 2020","-","-","-","1915.48"
"02 Nov 2020","-","-","-","1915.32"
"30 Oct 2020","-","-","-","1914.84"
"29 Oct 2020","-","-","-","1914.68"
"28 Oct 2020","-","-","-","1914.52"
"27 Oct 2020","-","-","-","1914.36"
"26 Oct 2020","-","-","-","1914.20"
"23 Oct 2020","-","-","-","1913.72"
"22 Oct 2020","-","-","-","1913.56"
"21 Oct 2020","-","-","-","1913.39"
"20 Oct 2020","-","-","-","1913.23"
"19 Oct 2020","-","-","-","1913.07"
"16 Oct 2020","-","-","-","1912.59"
"15 Oct 2020","-","-","-","1912.43"
"14 Oct 2020","-","-","-","1912.27"
"13 Oct 2020","-","-","-","1912.10"
"12 Oct 2020","-","-","-","1911.94"
"09 Oct 2020","-","-","-","1911.44"
"08 Oct 2020","-","-","-","1911.27"
"07 Oct 2020","-","-","-","1911.10"
"06 Oct 2020","-","-","-","1910.93"
"05 Oct 2020","-","-","-","1910.76"
"01 Oct 2020","-","-","-","1910.09"
"30 Sep 2020","-","-","-","1909.92"
"25 Sep 2020","-","-","-","1909.08"
"24 Sep 2020","-","-","-","1908.91"
"23 Sep 2020","-","-","-","1908.74"
"22 Sep 2020","-","-","-","1908.57"
"21 Sep 2020","-","-","-","1908.40"
"18 Sep 2020","-","-","-","1907.90"
"17 Sep 2020","-","-","-","1907.73"
"16 Sep 2020","-","-","-","1907.56"
"15 Sep 2020","-","-","-","1907.40"
"14 Sep 2020","-","-","-","1907.23"
"11 Sep 2020","-","-","-","1906.73"
"10 Sep 2020","-","-","-","1906.56"
"09 Sep 2020","-","-","-","1906.39"
"08 Sep 2020","-","-","-","1906.23"
"07 Sep 2020","-","-","-","1906.06"
"04 Sep 2020","-","-","-","1905.58"
"03 Sep 2020","-","-","-","1905.42"
"02 Sep 2020","-","-","-","1905.27"
"01 Sep 2020","-","-","-","1905.11"
"31 Aug 2020","-","-","-","1904.95"
"28 Aug 2020","-","-","-","1904.48"
"27 Aug 2020","-","-","-","1904.32"
"26 Aug 2020","-","-","-","1904.16"
"25 Aug 2020","-","-","-","1904.00"
"24 Aug 2020","-","-","-","1903.84"
"21 Aug 2020","-","-","-","1903.37"
"20 Aug 2020","-","-","-","1903.21"
"19 Aug 2020","-","-","-","1903.06"
"18 Aug 2020","-","-","-","1902.89"
"17 Aug 2020","-","-","-","1902.72"
"14 Aug 2020","-","-","-","1902.22"
"13 Aug 2020","-","-","-","1902.06"
"27 Jan 2020","-","-","-","1867.31"
"24 Jan 2020","-","-","-","1866.55"
"23 Jan 2020","-","-","-","1866.29"
"22 Jan 2020","-","-","-","1866.04"
"21 Jan 2020","-","-","-","1865.78"
"20 Jan 2020","-","-","-","1865.53"
"17 Jan 2020","-","-","-","1864.76"
"16 Jan 2020","-","-","-","1864.51"
"15 Jan 2020","-","-","-","1864.26"
"14 Jan 2020","-","-","-","1864.01"
"13 Jan 2020","-","-","-","1863.75"
"10 Jan 2020","-","-","-","1863.00"
"09 Jan 2020","-","-","-","1862.75"
"08 Jan 2020","-","-","-","1862.50"
"07 Jan 2020","-","-","-","1862.25"
"06 Jan 2020","-","-","-","1862.01"
"03 Jan 2020","-","-","-","1861.47"
"02 Jan 2020","-","-","-","1861.30"
"01 Jan 2020","-","-","-","1861.10"
"31 Dec 2019","-","-","-","1860.86"
"30 Dec 2019","-","-","-","1860.62"
"27 Dec 2019","-","-","-","1859.93"
"26 Dec 2019","-","-","-","1859.70"
"24 Dec 2019","-","-","-","1859.22"
"23 Dec 2019","-","-","-","1858.98"
"20 Dec 2019","-","-","-","1858.23"
"19 Dec 2019","-","-","-","1857.98"
"18 Dec 2019","-","-","-","1857.73"
"17 Dec 2019","-","-","-","1857.48"
"16 Dec 2019","-","-","-","1857.24"
"13 Dec 2019","-","-","-","1856.50"
"12 Dec 2019","-","-","-","1856.26"
"11 Dec 2019","-","-","-","1856.02"
"10 Dec 2019","-","-","-","1855.79"
"09 Dec 2019","-","-","-","1855.55"
"06 Dec 2019","-","-","-","1854.80"
"05 Dec 2019","-","-","-","1854.55"
"04 Dec 2019","-","-","-","1854.31"
"03 Dec 2019","-","-","-","1854.07"
"02 Dec 2019","-","-","-","1853.83"
"29 Nov 2019","-","-","-","1853.09"
"28 Nov 2019","-","-","-","1852.84"
"27 Nov 2019","-","-","-","1852.59"
"26 Nov 2019","-","-","-","1852.34"
"25 Nov 2019","-","-","-","1852.08"
"22 Nov 2019","-","-","-","1851.32"
"21 Nov 2019","-","-","-","1851.06"
"20 Nov 2019","-","-","-","1850.81"
"19 Nov 2019","-","-","-","1850.56"
"18 Nov 2019","-","-","-","1850.31"
"15 Nov 2019","-","-","-","1849.56"
"14 Nov 2019","-","-","-","1849.31"
"13 Nov 2019","-","-","-","1849.06"
"11 Nov 2019","-","-","-","1848.56"
"08 Nov 2019","-","-","-","1847.80"
"07 Nov 2019","-","-","-","1847.55"
"06 Nov 2019","-","-","-","1847.29"
"05 Nov 2019","-","-","-","1847.04"
"04 Nov 2019","-","-","-","1846.80"
"01 Nov 2019","-","-","-","1846.06"
"31 Oct 2019","-","-","-","1845.82"
"30 Oct 2019","-","-","-","1845.57"
"29 Oct 2019","-","-","-","1845.33"
"27 Oct 2019","-","-","-","1844.84"
"25 Oct 2019","-","-","-","1844.34"
"24 Oct 2019","-","-","-","1844.10"
"23 Oct 2019","-","-","-","1843.85"
"22 Oct 2019","-","-","-","1843.60"
"18 Oct 2019","-","-","-","1842.61"
"17 Oct 2019","-","-","-","1842.36"
"16 Oct 2019","-","-","-","1842.12"
"15 Oct 2019","-","-","-","1841.88"
"14 Oct 2019","-","-","-","1841.65"
"11 Oct 2019","-","-","-","1840.96"
"10 Oct 2019","-","-","-","1840.73"
"09 Oct 2019","-","-","-","1840.49"
"07 Oct 2019","-","-","-","1840.00"
"04 Oct 2019","-","-","-","1839.27"
"03 Oct 2019","-","-","-","1839.03"
"01 Oct 2019","-","-","-","1838.52"
"30 Sep 2019","-","-","-","1838.27"
"27 Sep 2019","-","-","-","1837.48"
"26 Sep 2019","-","-","-","1837.22"
"25 Sep 2019","-","-","-","1836.95"
"24 Sep 2019","-","-","-","1836.69"
"23 Sep 2019","-","-","-","1836.43"
"20 Sep 2019","-","-","-","1835.62"
"19 Sep 2019","-","-","-","1835.35"
"18 Sep 2019","-","-","-","1835.08"
"17 Sep 2019","-","-","-","1834.82"
"16 Sep 2019","-","-","-","1834.55"
"13 Sep 2019","-","-","-","1833.75"
"12 Sep 2019","-","-","-","1833.48"
"11 Sep 2019","-","-","-","1833.22"
"09 Sep 2019","-","-","-","1832.70"
"06 Sep 2019","-","-","-","1831.92"
"05 Sep 2019","-","-","-","1831.66"
"04 Sep 2019","-","-","-","1831.40"
"03 Sep 2019","-","-","-","1831.13"
"30 Aug 2019","-","-","-","1830.07"
"29 Aug 2019","-","-","-","1829.81"
"28 Aug 2019","-","-","-","1829.55"
"27 Aug 2019","-","-","-","1829.28"
"26 Aug 2019","-","-","-","1829.02"
"23 Aug 2019","-","-","-","1828.24"
"22 Aug 2019","-","-","-","1827.98"
"21 Aug 2019","-","-","-","1827.72"
"20 Aug 2019","-","-","-","1827.46"
"19 Aug 2019","-","-","-","1827.20"
"16 Aug 2019","-","-","-","1826.41"
"14 Aug 2019","-","-","-","1825.88"
"13 Aug 2019","-","-","-","1825.61"
"09 Aug 2019","-","-","-","1824.54"
"08 Aug 2019","-","-","-","1824.27"
"07 Aug 2019","-","-","-","1824.01"
"06 Aug 2019","-","-","-","1823.73"
"05 Aug 2019","-","-","-","1823.45"
"02 Aug 2019","-","-","-","1822.62"
"01 Aug 2019","-","-","-","1822.34"
"31 Jul 2019","-","-","-","1822.06"
"30 Jul 2019","-","-","-","1821.78"
"29 Jul 2019","-","-","-","1821.50"
"26 Jul 2019","-","-","-","1820.67"
"25 Jul 2019","-","-","-","1820.39"
"24 Jul 2019","-","-","-","1820.11"
"23 Jul 2019","-","-","-","1819.84"
"22 Jul 2019","-","-","-","1819.56"
"19 Jul 2019","-","-","-","1818.71"
"18 Jul 2019","-","-","-","1818.43"
"17 Jul 2019","-","-","-","1818.15"
"16 Jul 2019","-","-","-","1817.88"
"15 Jul 2019","-","-","-","1817.60"
"12 Jul 2019","-","-","-","1816.77"
"11 Jul 2019","-","-","-","1816.49"
"10 Jul 2019","-","-","-","1816.21"
"09 Jul 2019","-","-","-","1815.93"
"08 Jul 2019","-","-","-","1815.65"
"05 Jul 2019","-","-","-","1814.81"
"04 Jul 2019","-","-","-","1814.53"
"03 Jul 2019","-","-","-","1814.26"
"02 Jul 2019","-","-","-","1813.99"
"01 Jul 2019","-","-","-","1813.72"
"28 Jun 2019","-","-","-","1812.86"
"27 Jun 2019","-","-","-","1812.57"
"26 Jun 2019","-","-","-","1812.30"
"25 Jun 2019","-","-","-","1812.03"
"24 Jun 2019","-","-","-","1811.75"
"21 Jun 2019","-","-","-","1810.92"
"20 Jun 2019","-","-","-","1810.64"
"19 Jun 2019","-","-","-","1810.36"
"18 Jun 2019","-","-","-","1810.08"
"17 Jun 2019","-","-","-","1809.80"
"14 Jun 2019","-","-","-","1808.96"
"13 Jun 2019","-","-","-","1808.68"
"12 Jun 2019","-","-","-","1808.40"
"11 Jun 2019","-","-","-","1808.12"
"10 Jun 2019","-","-","-","1807.84"
"07 Jun 2019","-","-","-","1806.99"
"06 Jun 2019","-","-","-","1806.71"
"04 Jun 2019","-","-","-","1806.14"
"03 Jun 2019","-","-","-","1805.85"
"31 May 2019","-","-","-","1804.98"
"30 May 2019","-","-","-","1804.68"
"29 May 2019","-","-","-","1804.39"
"28 May 2019","-","-","-","1804.09"
"27 May 2019","-","-","-","1803.80"
"24 May 2019","-","-","-","1802.92"
"23 May 2019","-","-","-","1802.63"
"22 May 2019","-","-","-","1802.34"
"21 May 2019","-","-","-","1802.04"
"20 May 2019","-","-","-","1801.75"
"17 May 2019","-","-","-","1800.86"
"16 May 2019","-","-","-","1800.57"
"15 May 2019","-","-","-","1800.28"
"14 May 2019","-","-","-","1799.99"
"13 May 2019","-","-","-","1799.70"
"10 May 2019","-","-","-","1798.82"
"09 May 2019","-","-","-","1798.53"
"08 May 2019","-","-","-","1798.24"
"07 May 2019","-","-","-","1797.95"
"06 May 2019","-","-","-","1797.66"
"03 May 2019","-","-","-","1796.80"
"02 May 2019","-","-","-","1796.52"
"30 Apr 2019","-","-","-","1795.93"
"26 Apr 2019","-","-","-","1794.75"
"25 Apr 2019","-","-","-","1794.45"
"24 Apr 2019","-","-","-","1794.16"
"23 Apr 2019","-","-","-","1793.86"
"22 Apr 2019","-","-","-","1793.56"
"18 Apr 2019","-","-","-","1792.38"
"16 Apr 2019","-","-","-","1791.80"
"15 Apr 2019","-","-","-","1791.50"
"12 Apr 2019","-","-","-","1790.62"
"11 Apr 2019","-","-","-","1790.33"
"10 Apr 2019","-","-","-","1790.04"
"09 Apr 2019","-","-","-","1789.74"
"08 Apr 2019","-","-","-","1789.45"
"05 Apr 2019","-","-","-","1788.60"
"04 Apr 2019","-","-","-","1788.32"
"03 Apr 2019","-","-","-","1788.03"
"02 Apr 2019","-","-","-","1787.73"
"01 Apr 2019","-","-","-","1787.42"
"29 Mar 2019","-","-","-","1786.45"
"28 Mar 2019","-","-","-","1786.12"
"27 Mar 2019","-","-","-","1785.82"
"26 Mar 2019","-","-","-","1785.53"
"25 Mar 2019","-","-","-","1785.23"
"22 Mar 2019","-","-","-","1784.33"
"20 Mar 2019","-","-","-","1783.73"
"19 Mar 2019","-","-","-","1783.43"
"18 Mar 2019","-","-","-","1783.13"
"15 Mar 2019","-","-","-","1782.22"
"14 Mar 2019","-","-","-","1781.92"
"13 Mar 2019","-","-","-","1781.62"
"12 Mar 2019","-","-","-","1781.32"
"11 Mar 2019","-","-","-","1781.02"
"08 Mar 2019","-","-","-","1780.11"
"07 Mar 2019","-","-","-","1779.81"
"06 Mar 2019","-","-","-","1779.51"
"05 Mar 2019","-","-","-","1779.21"
"01 Mar 2019","-","-","-","1778.00"
"28 Feb 2019","-","-","-","1777.70"
"27 Feb 2019","-","-","-","1777.40"
"26 Feb 2019","-","-","-","1777.10"
"25 Feb 2019","-","-","-","1776.79"
"22 Feb 2019","-","-","-","1775.87"
"21 Feb 2019","-","-","-","1775.57"
"20 Feb 2019","-","-","-","1775.26"
"19 Feb 2019","-","-","-","1774.95"
"18 Feb 2019","-","-","-","1774.65"
"15 Feb 2019","-","-","-","1773.73"
"14 Feb 2019","-","-","-","1773.43"
"13 Feb 2019","-","-","-","1773.13"
"12 Feb 2019","-","-","-","1772.83"
"11 Feb 2019","-","-","-","1772.52"
"08 Feb 2019","-","-","-","1771.60"
"07 Feb 2019","-","-","-","1771.29"
"06 Feb 2019","-","-","-","1770.98"
"05 Feb 2019","-","-","-","1770.67"
"04 Feb 2019","-","-","-","1770.37"
"01 Feb 2019","-","-","-","1769.45"
"31 Jan 2019","-","-","-","1769.14"
"30 Jan 2019","-","-","-","1768.83"
"29 Jan 2019","-","-","-","1768.52"
"28 Jan 2019","-","-","-","1768.22"
"25 Jan 2019","-","-","-","1767.29"
"24 Jan 2019","-","-","-","1766.98"
"23 Jan 2019","-","-","-","1766.67"
"22 Jan 2019","-","-","-","1766.35"
"21 Jan 2019","-","-","-","1766.04"
"18 Jan 2019","-","-","-","1765.09"
"17 Jan 2019","-","-","-","1764.78"
"16 Jan 2019","-","-","-","1764.47"
"15 Jan 2019","-","-","-","1764.16"
"14 Jan 2019","-","-","-","1763.85"
"11 Jan 2019","-","-","-","1762.92"
"10 Jan 2019","-","-","-","1762.61"
"09 Jan 2019","-","-","-","1762.30"
"08 Jan 2019","-","-","-","1761.99"
"07 Jan 2019","-","-","-","1761.68"
"04 Jan 2019","-","-","-","1760.78"
"03 Jan 2019","-","-","-","1760.47"
"02 Jan 2019","-","-","-","1760.17"
"01 Jan 2019","-","-","-","1759.87"
"31 Dec 2018","-","-","-","1759.58"
"28 Dec 2018","-","-","-","1758.64"
"27 Dec 2018","-","-","-","1758.33"
"26 Dec 2018","-","-","-","1758.01"
"24 Dec 2018","-","-","-","1757.38"
"21 Dec 2018","-","-","-","1756.44"
"20 Dec 2018","-","-","-","1756.13"
"19 Dec 2018","-","-","-","1755.82"
"18 Dec 2018","-","-","-","1755.51"
"17 Dec 2018","-","-","-","1755.20"
"14 Dec 2018","-","-","-","1754.29"
"13 Dec 2018","-","-","-","1753.99"
"12 Dec 2018","-","-","-","1753.68"
"11 Dec 2018","-","-","-","1753.37"
"10 Dec 2018","-","-","-","1753.06"
"07 Dec 2018","-","-","-","1752.13"
"06 Dec 2018","-","-","-","1751.82"
"05 Dec 2018","-","-","-","1751.51"
"04 Dec 2018","-","-","-","1751.21"
"03 Dec 2018","-","-","-","1750.91"
"30 Nov 2018","-","-","-","1750.00"
"29 Nov 2018","-","-","-","1749.70"
"28 Nov 2018","-","-","-","1749.40"
"27 Nov 2018","-","-","-","1749.10"
"26 Nov 2018","-","-","-","1748.79"
"22 Nov 2018","-","-","-","1747.55"
"20 Nov 2018","-","-","-","1746.93"
"19 Nov 2018","-","-","-","1746.62"
"16 Nov 2018","-","-","-","1745.72"
"15 Nov 2018","-","-","-","1745.42"
"14 Nov 2018","-","-","-","1745.12"
"13 Nov 2018","-","-","-","1744.81"
"12 Nov 2018","-","-","-","1744.51"
"09 Nov 2018","-","-","-","1743.58"
"06 Nov 2018","-","-","-","1742.66"
"05 Nov 2018","-","-","-","1742.35"
"02 Nov 2018","-","-","-","1741.46"
"01 Nov 2018","-","-","-","1741.16"
"31 Oct 2018","-","-","-","1740.85"
"30 Oct 2018","-","-","-","1740.55"
"29 Oct 2018","-","-","-","1740.24"
"26 Oct 2018","-","-","-","1739.44"
"25 Oct 2018","-","-","-","1739.20"
"24 Oct 2018","-","-","-","1738.89"
"23 Oct 2018","-","-","-","1738.58"
"22 Oct 2018","-","-","-","1738.27"
"19 Oct 2018","-","-","-","1737.35"
"17 Oct 2018","-","-","-","1736.74"
"16 Oct 2018","-","-","-","1736.43"
"15 Oct 2018","-","-","-","1736.12"
"12 Oct 2018","-","-","-","1735.35"
"11 Oct 2018","-","-","-","1735.12"
"10 Oct 2018","-","-","-","1734.81"
"09 Oct 2018","-","-","-","1734.51"
"08 Oct 2018","-","-","-","1734.21"
"05 Oct 2018","-","-","-","1733.34"
"04 Oct 2018","-","-","-","1733.05"
"03 Oct 2018","-","-","-","1732.77"
"01 Oct 2018","-","-","-","1732.21"
"28 Sep 2018","-","-","-","1731.51"
"27 Sep 2018","-","-","-","1731.31"
"26 Sep 2018","-","-","-","1731.02"
"25 Sep 2018","-","-","-","1730.74"
"24 Sep 2018","-","-","-","1730.44"
"21 Sep 2018","-","-","-","1729.52"
"19 Sep 2018","-","-","-","1728.91"
"18 Sep 2018","-","-","-","1728.61"
"17 Sep 2018","-","-","-","1728.30"
"14 Sep 2018","-","-","-","1727.46"
"12 Sep 2018","-","-","-","1726.90"
"11 Sep 2018","-","-","-","1726.60"
"10 Sep 2018","-","-","-","1726.29"
"07 Sep 2018","-","-","-","1725.39"
"06 Sep 2018","-","-","-","1725.09"
"05 Sep 2018","-","-","-","1724.79"
"04 Sep 2018","-","-","-","1724.50"
"03 Sep 2018","-","-","-","1724.21"
"31 Aug 2018","-","-","-","1723.40"
"30 Aug 2018","-","-","-","1723.15"
"29 Aug 2018","-","-","-","1722.85"
"28 Aug 2018","-","-","-","1722.55"
"27 Aug 2018","-","-","-","1722.25"
"24 Aug 2018","-","-","-","1721.34"
"23 Aug 2018","-","-","-","1721.04"
"21 Aug 2018","-","-","-","1720.43"
"20 Aug 2018","-","-","-","1720.12"
"16 Aug 2018","-","-","-","1719.00"
"14 Aug 2018","-","-","-","1718.42"
"13 Aug 2018","-","-","-","1718.11"
"10 Aug 2018","-","-","-","1717.21"
"09 Aug 2018","-","-","-","1716.91"
"08 Aug 2018","-","-","-","1716.61"
"07 Aug 2018","-","-","-","1716.30"
"06 Aug 2018","-","-","-","1716.00"
"03 Aug 2018","-","-","-","1715.22"
"02 Aug 2018","-","-","-","1714.98"
"01 Aug 2018","-","-","-","1714.68"
"31 Jul 2018","-","-","-","1714.39"
"30 Jul 2018","-","-","-","1714.09"
"27 Jul 2018","-","-","-","1713.22"
"26 Jul 2018","-","-","-","1712.92"
"25 Jul 2018","-","-","-","1712.63"
"24 Jul 2018","-","-","-","1712.34"
"23 Jul 2018","-","-","-","1712.04"
"20 Jul 2018","-","-","-","1711.20"
"19 Jul 2018","-","-","-","1710.93"
"18 Jul 2018","-","-","-","1710.64"
"17 Jul 2018","-","-","-","1710.35"
"16 Jul 2018","-","-","-","1710.05"
"13 Jul 2018","-","-","-","1709.18"
"12 Jul 2018","-","-","-","1708.89"
"11 Jul 2018","-","-","-","1708.60"
"10 Jul 2018","-","-","-","1708.30"
"09 Jul 2018","-","-","-","1708.01"
"06 Jul 2018","-","-","-","1707.26"
"05 Jul 2018","-","-","-","1707.02"
"04 Jul 2018","-","-","-","1706.75"
"03 Jul 2018","-","-","-","1706.47"
"02 Jul 2018","-","-","-","1706.19"
"29 Jun 2018","-","-","-","1705.32"
"28 Jun 2018","-","-","-","1705.03"
"27 Jun 2018","-","-","-","1704.75"
"26 Jun 2018","-","-","-","1704.47"
"25 Jun 2018","-","-","-","1704.18"
"22 Jun 2018","-","-","-","1703.38"
"21 Jun 2018","-","-","-","1703.13"
"20 Jun 2018","-","-","-","1702.84"
"19 Jun 2018","-","-","-","1702.54"
"18 Jun 2018","-","-","-","1702.25"
"15 Jun 2018","-","-","-","1701.40"
"14 Jun 2018","-","-","-","1701.11"
"13 Jun 2018","-","-","-","1700.83"
"12 Jun 2018","-","-","-","1700.55"
"11 Jun 2018","-","-","-","1700.26"
"08 Jun 2018","-","-","-","1699.51"
"07 Jun 2018","-","-","-","1699.27"
"06 Jun 2018","-","-","-","1698.99"
"05 Jun 2018","-","-","-","1698.73"
"04 Jun 2018","-","-","-","1698.46"
"01 Jun 2018","-","-","-","1697.64"
"31 May 2018","-","-","-","1697.36"
"30 May 2018","-","-","-","1697.09"
"29 May 2018","-","-","-","1696.82"
"28 May 2018","-","-","-","1696.54"
"25 May 2018","-","-","-","1695.80"
"24 May 2018","-","-","-","1695.56"
"23 May 2018","-","-","-","1695.29"
"22 May 2018","-","-","-","1695.01"
"21 May 2018","-","-","-","1694.73"
"18 May 2018","-","-","-","1693.90"
"17 May 2018","-","-","-","1693.62"
"16 May 2018","-","-","-","1693.34"
"15 May 2018","-","-","-","1693.07"
"14 May 2018","-","-","-","1692.79"
"11 May 2018","-","-","-","1692.02"
"10 May 2018","-","-","-","1691.77"
"09 May 2018","-","-","-","1691.49"
"08 May 2018","-","-","-","1691.21"
"07 May 2018","-","-","-","1690.94"
"04 May 2018","-","-","-","1690.11"
"03 May 2018","-","-","-","1689.83"
"02 May 2018","-","-","-","1689.56"
"27 Apr 2018","-","-","-","1688.27"
"26 Apr 2018","-","-","-","1688.01"
"25 Apr 2018","-","-","-","1687.74"
"24 Apr 2018","-","-","-","1687.46"
"23 Apr 2018","-","-","-","1687.19"
"20 Apr 2018","-","-","-","1686.36"
"19 Apr 2018","-","-","-","1686.08"
"18 Apr 2018","-","-","-","1685.81"
"17 Apr 2018","-","-","-","1685.53"
"16 Apr 2018","-","-","-","1685.26"
"13 Apr 2018","-","-","-","1684.54"
"12 Apr 2018","-","-","-","1684.32"
"11 Apr 2018","-","-","-","1684.05"
"10 Apr 2018","-","-","-","1683.78"
"09 Apr 2018","-","-","-","1683.50"
"06 Apr 2018","-","-","-","1682.70"
"05 Apr 2018","-","-","-","1682.43"
"04 Apr 2018","-","-","-","1682.17"
"03 Apr 2018","-","-","-","1681.90"
"28 Mar 2018","-","-","-","1680.21"
"27 Mar 2018","-","-","-","1679.92"
"26 Mar 2018","-","-","-","1679.65"
"23 Mar 2018","-","-","-","1678.84"
"22 Mar 2018","-","-","-","1678.58"
"21 Mar 2018","-","-","-","1678.31"
"20 Mar 2018","-","-","-","1678.03"
"19 Mar 2018","-","-","-","1677.76"
"16 Mar 2018","-","-","-","1677.01"
"15 Mar 2018","-","-","-","1676.76"
"14 Mar 2018","-","-","-","1676.49"
"13 Mar 2018","-","-","-","1676.23"
"12 Mar 2018","-","-","-","1675.97"
"09 Mar 2018","-","-","-","1675.17"
"08 Mar 2018","-","-","-","1674.90"
"07 Mar 2018","-","-","-","1674.63"
"06 Mar 2018","-","-","-","1674.36"
"05 Mar 2018","-","-","-","1674.10"
"01 Mar 2018","-","-","-","1673.17"
"28 Feb 2018","-","-","-","1672.94"
"27 Feb 2018","-","-","-","1672.68"
"26 Feb 2018","-","-","-","1672.41"
"23 Feb 2018","-","-","-","1671.60"
"22 Feb 2018","-","-","-","1671.33"
"21 Feb 2018","-","-","-","1671.05"
"20 Feb 2018","-","-","-","1670.78"
"16 Feb 2018","-","-","-","1669.83"
"15 Feb 2018","-","-","-","1669.60"
"14 Feb 2018","-","-","-","1669.32"
"12 Feb 2018","-","-","-","1668.78"
"09 Feb 2018","-","-","-","1667.97"
"08 Feb 2018","-","-","-","1667.70"
"07 Feb 2018","-","-","-","1667.43"
"06 Feb 2018","-","-","-","1667.16"
"05 Feb 2018","-","-","-","1666.89"
"02 Feb 2018","-","-","-","1666.21"
"01 Feb 2018","-","-","-","1666.00"
"31 Jan 2018","-","-","-","1665.73"
"30 Jan 2018","-","-","-","1665.47"
"29 Jan 2018","-","-","-","1665.20"
"25 Jan 2018","-","-","-","1664.12"
"24 Jan 2018","-","-","-","1663.85"
"23 Jan 2018","-","-","-","1663.58"
"22 Jan 2018","-","-","-","1663.31"
"19 Jan 2018","-","-","-","1662.62"
"18 Jan 2018","-","-","-","1662.41"
"17 Jan 2018","-","-","-","1662.14"
"16 Jan 2018","-","-","-","1661.87"
"15 Jan 2018","-","-","-","1661.60"
"12 Jan 2018","-","-","-","1660.80"
"11 Jan 2018","-","-","-","1660.53"
"10 Jan 2018","-","-","-","1660.27"
"09 Jan 2018","-","-","-","1660.00"
"08 Jan 2018","-","-","-","1659.73"
"05 Jan 2018","-","-","-","1659.03"
"04 Jan 2018","-","-","-","1658.82"
"03 Jan 2018","-","-","-","1658.55"
"02 Jan 2018","-","-","-","1658.29"
"01 Jan 2018","-","-","-","1658.03"
"29 Dec 2017","-","-","-","1657.22"
"28 Dec 2017","-","-","-","1656.94"
"27 Dec 2017","-","-","-","1656.67"
"26 Dec 2017","-","-","-","1656.39"
"22 Dec 2017","-","-","-","1655.34"
"21 Dec 2017","-","-","-","1655.09"
"20 Dec 2017","-","-","-","1654.82"
"19 Dec 2017","-","-","-","1654.54"
"18 Dec 2017","-","-","-","1654.26"
"15 Dec 2017","-","-","-","1653.43"
"14 Dec 2017","-","-","-","1653.15"
"13 Dec 2017","-","-","-","1652.89"
"12 Dec 2017","-","-","-","1652.62"
"11 Dec 2017","-","-","-","1652.35"
